case_id,scenario,n_affected,lag,vis_condition,true_root,pred_root,root_correct,true_onset,pred_onset,onset_abs_error,model_confidence,model_reason,parse_status
NA4_LAG50_023_subplot,NA4_LAG50,4.0,50.0,subplot,1,2,False,100.0,150.0,50.0,0.9,"Channel 2 shows a clear deviation from its sinusoidal pattern starting around time step 150. Channels 3 and 4 also show deviations after this point, suggesting they are affected. Channels 1, 5, and 6 maintain their patterns.",OK
NA4_LAG50_024_overlay,NA4_LAG50,4.0,50.0,overlay,5,5,True,100.0,250.0,150.0,0.95,"Channel 5 deviates significantly from the others starting around time step 250, while the other channels maintain a consistent pattern.",OK
NA4_LAG50_024_subplot,NA4_LAG50,4.0,50.0,subplot,5,2,False,100.0,200.0,100.0,0.9,"Channel 2 shows a deviation from its sinusoidal pattern starting around time step 200, with Channels 3 and 4 showing similar deviations shortly after. Channels 1, 5, and 6 maintain their patterns.",OK
NA4_LAG50_025_overlay,NA4_LAG50,4.0,50.0,overlay,1,3,False,100.0,150.0,50.0,0.95,"Channel 3 deviates significantly from the others starting around time step 150, showing a different pattern. All other channels follow a similar pattern and appear to be affected by this deviation.",OK
NA4_LAG50_025_subplot,NA4_LAG50,4.0,50.0,subplot,1,none,False,100.0,,,0.95,All channels exhibit normal sinusoidal patterns with no visible anomalies or deviations from expected behavior.,OK
NA4_LAG50_026_overlay,NA4_LAG50,4.0,50.0,overlay,3,3,True,100.0,100.0,0.0,0.9,"Channel 3 deviates significantly from the others around time step 100, showing a distinct pattern change. Channels 1, 2, 4, and 5 also show deviations, likely influenced by channel 3. Channel 6 remains consistent with its initial pattern.",OK
NA4_LAG50_026_subplot,NA4_LAG50,4.0,50.0,subplot,3,2,False,100.0,200.0,100.0,0.95,"Channel 2 shows a deviation from its normal pattern starting around time step 200, which is followed by similar deviations in channels 1, 3, 5, and 6. Channel 4 remains unaffected, maintaining its pattern.",OK
NA4_LAG50_027_overlay,NA4_LAG50,4.0,50.0,overlay,5,5,True,100.0,150.0,50.0,0.95,"Channel 5 deviates significantly from the others starting around time step 150, showing a drop in amplitude. Other channels maintain their sinusoidal pattern.",OK
NA4_LAG50_027_subplot,NA4_LAG50,4.0,50.0,subplot,5,2,False,100.0,0.0,100.0,0.85,"Channel 2 shows increased noise from the start, which is not present in other channels initially. Channels 3 and 4 show similar noise patterns, suggesting they are affected. Channels 1, 5, and 6 maintain a consistent pattern.",OK
NA4_LAG50_028_overlay,NA4_LAG50,4.0,50.0,overlay,5,5,True,100.0,150.0,50.0,0.9,"Channel 5 deviates significantly from the others starting around time step 150, showing a larger amplitude. Channels 1, 2, 3, and 4 also show deviations but are less pronounced, suggesting they are affected. Channel 6 remains consistent with its pattern.",OK
NA4_LAG50_028_subplot,NA4_LAG50,4.0,50.0,subplot,5,5,True,100.0,0.0,100.0,0.95,"Channel 5 shows a clear deviation from a sinusoidal pattern, starting from the beginning, which likely influenced the other channels. All other channels exhibit increased noise or deviation from their expected patterns.",OK
NA4_LAG50_029_overlay,NA4_LAG50,4.0,50.0,overlay,4,4,True,100.0,150.0,50.0,0.95,"Channel 4 deviates significantly from the others starting at time step 150, while the other channels maintain a consistent pattern.",OK
NA4_LAG50_029_subplot,NA4_LAG50,4.0,50.0,subplot,4,none,False,100.0,,,0.95,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from their expected behavior.,OK
NA5_LAG10_000_overlay,NA5_LAG10,5.0,10.0,overlay,5,2,False,100.0,100.0,0.0,0.95,"Channel 2 deviates significantly from its sinusoidal pattern around time step 100, while channel 1 shows a related anomaly. Channels 3, 4, 5, and 6 maintain their normal patterns.",OK
NA5_LAG10_000_subplot,NA5_LAG10,5.0,10.0,subplot,5,3,False,100.0,100.0,0.0,0.95,"Channel 3 shows a sudden drop at time step 100, which is followed by similar drops in channels 4 and 6. Channels 1, 2, and 5 maintain their patterns without noticeable anomalies.",OK
NA5_LAG10_001_overlay,NA5_LAG10,5.0,10.0,overlay,5,5,True,100.0,100.0,0.0,0.95,"Channel 5 shows a significant deviation from its sinusoidal pattern starting around time step 100, which is not observed in other channels initially. Channel 6 also deviates but with a delay, suggesting it is affected by channel 5. Channels 1, 2, 3, and 4 maintain their patterns.",OK
NA5_LAG10_001_subplot,NA5_LAG10,5.0,10.0,subplot,5,6,False,100.0,100.0,0.0,0.95,"Channel 6 shows a sudden drop at time step 100, indicating an anomaly. Other channels maintain their normal sinusoidal patterns, suggesting they are unaffected.",OK
NA5_LAG10_002_overlay,NA5_LAG10,5.0,10.0,overlay,6,1,False,100.0,150.0,50.0,0.9,"Channel 1 deviates significantly from the others starting around time step 150, with channel 3 showing a similar pattern. Channels 2, 4, 5, and 6 remain consistent with each other.",OK
NA5_LAG10_002_subplot,NA5_LAG10,5.0,10.0,subplot,6,2,False,100.0,100.0,0.0,0.95,"Channel 2 shows a distinct anomaly starting around time step 100, with a sudden increase in amplitude. Channel 4 appears to be affected as it shows a similar pattern shift. Other channels maintain their regular patterns.",OK
NA5_LAG10_003_overlay,NA5_LAG10,5.0,10.0,overlay,6,3,False,100.0,100.0,0.0,0.95,"Channel 3 deviates from the sinusoidal pattern around time step 100, influencing channels 4, 5, and 6. Channels 1 and 2 maintain their normal pattern.",OK
NA5_LAG10_003_subplot,NA5_LAG10,5.0,10.0,subplot,6,1,False,100.0,100.0,0.0,0.95,"Channel 1 shows a clear anomaly starting at time step 100, which is mirrored in channels 4 and 5. Channels 2, 3, and 6 maintain their normal patterns.",OK
NA5_LAG10_004_overlay,NA5_LAG10,5.0,10.0,overlay,5,1,False,100.0,150.0,50.0,0.95,"Channel 1 shows a significant deviation from the others starting around time step 150, leading to changes in channels 2, 3, 4, and 5. Channel 6 remains unaffected, maintaining its pattern.",OK
NA5_LAG10_004_subplot,NA5_LAG10,5.0,10.0,subplot,5,6,False,100.0,200.0,100.0,0.85,"Channel 6 shows a deviation from its pattern starting around time step 200, which is followed by similar deviations in channels 1, 2, 3, and 4. Channel 5 remains unaffected, maintaining its regular pattern.",OK
NA5_LAG10_005_overlay,NA5_LAG10,5.0,10.0,overlay,3,4,False,100.0,100.0,0.0,0.95,"Channel 4 deviates from the sinusoidal pattern around time step 100, maintaining a flat line, while other channels continue their normal oscillations.",OK
NA5_LAG10_005_subplot,NA5_LAG10,5.0,10.0,subplot,3,4,False,100.0,0.0,100.0,0.95,"Channel 4 shows a flat pattern throughout, differing from the sinusoidal patterns of other channels, indicating an anomaly. Channels 1, 2, 3, and 5 show deviations from their expected patterns, suggesting they are affected. Channel 6 maintains its sinusoidal pattern, indicating it is unaffected.",OK
NA5_LAG10_006_overlay,NA5_LAG10,5.0,10.0,overlay,1,2,False,100.0,100.0,0.0,0.95,"Channel 2 shows a sudden drop at time step 100, which is followed by changes in channels 1, 4, 5, and 6. Channel 3 remains stable throughout.",OK
NA5_LAG10_006_subplot,NA5_LAG10,5.0,10.0,subplot,1,2,False,100.0,100.0,0.0,0.95,"Channel 2 shows a sudden drop at time step 100, indicating an anomaly. Channel 6 shows a change in pattern shortly after, suggesting it is affected. Other channels maintain their patterns.",OK
NA5_LAG10_007_overlay,NA5_LAG10,5.0,10.0,overlay,1,4,False,100.0,0.0,100.0,0.95,"Channel 4 deviates from the sinusoidal pattern of the other channels, maintaining a flat line throughout. No other channels show a similar anomaly.",OK
NA5_LAG10_007_subplot,NA5_LAG10,5.0,10.0,subplot,1,4,False,100.0,0.0,100.0,0.95,"Channel 4 shows a flat pattern, deviating from the sinusoidal pattern of other channels, indicating an anomaly. All other channels show similar sinusoidal patterns, suggesting they are affected by the anomaly in Channel 4.",OK
NA5_LAG10_008_overlay,NA5_LAG10,5.0,10.0,overlay,1,4,False,100.0,150.0,50.0,0.95,"Channel 4 deviates significantly from the others around time step 150, suggesting it as the root cause. Channels 1, 2, 3, and 5 show deviations following this point, while channel 6 remains unaffected.",OK
NA5_LAG10_008_subplot,NA5_LAG10,5.0,10.0,subplot,1,5,False,100.0,0.0,100.0,0.85,"Channel 5 shows a flat pattern throughout, deviating from the sinusoidal pattern seen in other channels. Channels 2, 3, and 4 show increased noise, suggesting they are affected. Channels 1 and 6 maintain their patterns, indicating they are unaffected.",OK
NA5_LAG10_009_overlay,NA5_LAG10,5.0,10.0,overlay,5,1,False,100.0,100.0,0.0,0.95,"Channel 1 shows a significant deviation from its pattern starting at time step 100, which is followed by similar deviations in channels 2, 4, 5, and 6. Channel 3 remains unaffected, maintaining its pattern throughout.",OK
NA5_LAG10_009_subplot,NA5_LAG10,5.0,10.0,subplot,5,1,False,100.0,100.0,0.0,0.95,"Channel 1 shows a sudden drop at time step 100, which is not present in other channels initially. Channel 5 shows a delayed response, indicating it is affected. Channels 2, 3, 4, and 6 maintain their patterns.",OK
NA5_LAG10_010_overlay,NA5_LAG10,5.0,10.0,overlay,4,none,False,100.0,,,0.95,All channels exhibit similar sinusoidal patterns without any noticeable anomalies or deviations from each other.,OK
NA5_LAG10_010_subplot,NA5_LAG10,5.0,10.0,subplot,4,3,False,100.0,100.0,0.0,0.95,"Channel 3 shows a deviation from its normal pattern starting around time step 100, while other channels maintain their regular patterns.",OK
NA5_LAG10_011_overlay,NA5_LAG10,5.0,10.0,overlay,3,2,False,100.0,100.0,0.0,0.9,"Channel 2 deviates significantly from the others around time step 100, showing a distinct pattern. Channels 1, 3, and 4 show changes that could be influenced by channel 2's anomaly. Channels 5 and 6 maintain their patterns, unaffected by the anomaly.",OK
NA5_LAG10_011_subplot,NA5_LAG10,5.0,10.0,subplot,3,2,False,100.0,100.0,0.0,0.95,"Channel 2 shows a sudden drop at time step 100, indicating an anomaly. Channel 6 shows a similar pattern change shortly after, suggesting it is affected. Other channels maintain their patterns.",OK
NA5_LAG10_012_overlay,NA5_LAG10,5.0,10.0,overlay,1,2,False,100.0,100.0,0.0,0.95,"Channel 2 deviates significantly from the others starting at time step 100, showing a different pattern. Channel 5 shows a delayed response, while the others remain consistent with their original patterns.",OK
NA5_LAG10_012_subplot,NA5_LAG10,5.0,10.0,subplot,1,3,False,100.0,100.0,0.0,0.95,"Channel 3 shows a sudden drop at time step 100, which is not present in other channels. Channel 5 shows a similar pattern, suggesting it is affected by Channel 3. Other channels remain unaffected.",OK
NA5_LAG10_013_overlay,NA5_LAG10,5.0,10.0,overlay,2,1,False,100.0,100.0,0.0,0.95,"Channel 1 deviates from the sinusoidal pattern around time step 100, maintaining a flat line, while other channels continue to show sinusoidal behavior. This suggests channel 1 is the root cause, affecting the others.",OK
NA5_LAG10_013_subplot,NA5_LAG10,5.0,10.0,subplot,2,3,False,100.0,150.0,50.0,0.95,"Channel 3 shows a sudden drop at time step 150, indicating an anomaly. Other channels maintain their patterns without noticeable changes.",OK
NA5_LAG10_014_overlay,NA5_LAG10,5.0,10.0,overlay,3,5,False,100.0,150.0,50.0,0.95,"Channel 5 shows a deviation from the normal pattern starting around time step 150, which is followed by similar deviations in channels 1, 4, and 6. Channels 2 and 3 maintain their patterns throughout.",OK
NA5_LAG10_014_subplot,NA5_LAG10,5.0,10.0,subplot,3,3,True,100.0,0.0,100.0,0.85,"Channel 3 shows a noisy pattern throughout, unlike the others which have smoother sinusoidal patterns. Channels 1, 4, 5, and 6 show increased noise towards the end, possibly influenced by Channel 3. Channel 2 remains stable and unaffected.",OK
NA5_LAG10_015_overlay,NA5_LAG10,5.0,10.0,overlay,2,1,False,100.0,100.0,0.0,0.95,"Channel 1 deviates from its sinusoidal pattern around time step 100, maintaining a constant value while others continue oscillating. This suggests it is the root cause, affecting all other channels.",OK
NA5_LAG10_015_subplot,NA5_LAG10,5.0,10.0,subplot,2,4,False,100.0,150.0,50.0,0.85,"Channel 4 shows a clear deviation from its sinusoidal pattern starting around time step 150, which is followed by similar deviations in channels 2 and 5. Channels 1, 3, and 6 maintain their patterns throughout.",OK
NA5_LAG10_016_overlay,NA5_LAG10,5.0,10.0,overlay,1,3,False,100.0,150.0,50.0,0.95,"Channel 3 shows a distinct deviation from its sinusoidal pattern starting at time step 150, while other channels maintain their patterns.",OK
NA5_LAG10_016_subplot,NA5_LAG10,5.0,10.0,subplot,1,3,False,100.0,100.0,0.0,0.95,"Channel 3 shows a sudden drop at time step 100, which is not observed in other channels. This suggests an isolated anomaly in Channel 3.",OK
NA5_LAG10_017_overlay,NA5_LAG10,5.0,10.0,overlay,6,3,False,100.0,100.0,0.0,0.95,"Channel 3 deviates from the sinusoidal pattern around time step 100, maintaining a flat trend. Other channels follow the sinusoidal pattern, indicating they are affected by the anomaly in channel 3.",OK
NA5_LAG10_017_subplot,NA5_LAG10,5.0,10.0,subplot,6,none,False,100.0,,,0.95,All channels exhibit consistent patterns without any noticeable anomalies or deviations from their expected behavior.,OK
NA5_LAG10_018_overlay,NA5_LAG10,5.0,10.0,overlay,5,1,False,100.0,100.0,0.0,0.9,"Channel 1 deviates significantly from the others starting around time step 100, suggesting it as the root cause. Channel 3 shows a delayed response, while channels 2, 4, 5, and 6 remain consistent with each other.",OK
NA5_LAG10_018_subplot,NA5_LAG10,5.0,10.0,subplot,5,4,False,100.0,100.0,0.0,0.95,"Channel 4 shows a significant deviation from its sinusoidal pattern starting around time step 100, while other channels maintain their patterns.",OK
NA5_LAG10_019_overlay,NA5_LAG10,5.0,10.0,overlay,3,3,True,100.0,150.0,50.0,0.95,"Channel 3 shows a clear deviation from the sinusoidal pattern starting around time step 150, which is not observed in other channels until after this point. All other channels appear to be influenced subsequently.",OK
NA5_LAG10_019_subplot,NA5_LAG10,5.0,10.0,subplot,3,4,False,100.0,100.0,0.0,0.9,"Channel 4 shows a deviation from its sinusoidal pattern starting around time step 100. Channels 2 and 5 also show deviations, likely influenced by Channel 4. Channels 1, 3, and 6 maintain their patterns.",OK
NA5_LAG10_020_overlay,NA5_LAG10,5.0,10.0,overlay,3,1,False,100.0,150.0,50.0,0.85,"Channel 1 shows a deviation from the normal pattern starting around time step 150, which is followed by changes in channels 3 and 5. Channels 2, 4, and 6 maintain their patterns.",OK
NA5_LAG10_020_subplot,NA5_LAG10,5.0,10.0,subplot,3,none,False,100.0,,,0.95,All channels exhibit a consistent sinusoidal pattern without any visible anomalies or deviations from their expected behavior.,OK
NA5_LAG10_021_overlay,NA5_LAG10,5.0,10.0,overlay,1,1,True,100.0,100.0,0.0,0.95,"Channel 1 shows a significant deviation from the others starting around time step 100, leading to changes in channels 2, 3, 5, and 6. Channel 4 remains stable and unaffected.",OK
NA5_LAG10_021_subplot,NA5_LAG10,5.0,10.0,subplot,1,4,False,100.0,0.0,100.0,0.85,"Channel 4 shows a flat pattern throughout, differing from the sinusoidal patterns of other channels. Channels 2, 3, and 6 show increased noise, suggesting influence. Channels 1 and 5 maintain their sinusoidal patterns, indicating no effect.",OK
NA5_LAG10_022_overlay,NA5_LAG10,5.0,10.0,overlay,5,3,False,100.0,150.0,50.0,0.95,"Channel 3 shows a distinct deviation from the sinusoidal pattern starting around time step 150, which is followed by similar deviations in channels 1, 2, 4, and 6. Channel 5 maintains its pattern, indicating it is unaffected.",OK
NA5_LAG10_022_subplot,NA5_LAG10,5.0,10.0,subplot,5,none,False,100.0,,,0.95,All channels exhibit normal periodic behavior without any noticeable anomalies or deviations from their patterns.,OK
NA5_LAG10_023_overlay,NA5_LAG10,5.0,10.0,overlay,3,3,True,100.0,200.0,100.0,0.95,"Channel 3 deviates significantly from the others starting around time step 200, with channels 4, 5, and 6 showing similar deviations shortly after. Channels 1 and 2 maintain their pattern.",OK
NA5_LAG10_023_subplot,NA5_LAG10,5.0,10.0,subplot,3,none,False,100.0,,,0.95,All channels exhibit a consistent sinusoidal pattern with no visible anomalies or deviations from their expected behavior.,OK
NA5_LAG10_024_overlay,NA5_LAG10,5.0,10.0,overlay,2,4,False,100.0,100.0,0.0,0.95,"Channel 4 deviates significantly from the others starting around time step 100, showing a distinct pattern. Channels 1 and 2 also show deviations, likely influenced by channel 4. Channels 3, 5, and 6 remain stable.",OK
NA5_LAG10_024_subplot,NA5_LAG10,5.0,10.0,subplot,2,2,True,100.0,100.0,0.0,0.95,"Channel 2 shows a clear deviation from its sinusoidal pattern starting around time step 100. Channels 3, 5, and 6 also show changes in their patterns after this point, suggesting they are affected. Channels 1 and 4 maintain their patterns.",OK
NA5_LAG10_025_overlay,NA5_LAG10,5.0,10.0,overlay,5,5,True,100.0,100.0,0.0,0.95,"Channel 5 deviates from the others starting around time step 100, showing a higher amplitude. Other channels remain consistent with each other.",OK
NA5_LAG10_025_subplot,NA5_LAG10,5.0,10.0,subplot,5,4,False,100.0,0.0,100.0,0.95,"Channel 4 shows an anomaly with a higher amplitude starting from the beginning, which affects Channel 5. Channels 1, 2, 3, and 6 maintain a consistent pattern.",OK
NA5_LAG10_026_overlay,NA5_LAG10,5.0,10.0,overlay,3,3,True,100.0,100.0,0.0,0.95,"Channel 3 shows a deviation from the normal pattern starting at time step 100, which is followed by similar deviations in all other channels. This suggests that channel 3 is the root cause, affecting all other channels.",OK
NA5_LAG10_026_subplot,NA5_LAG10,5.0,10.0,subplot,3,none,False,100.0,,,0.95,All channels display a consistent sinusoidal pattern without any visible anomalies or deviations.,OK
NA5_LAG10_027_overlay,NA5_LAG10,5.0,10.0,overlay,4,4,True,100.0,100.0,0.0,0.95,"Channel 4 deviates significantly from the others starting around time step 100, showing a larger amplitude. Channels 1, 2, 3, and 5 also show some deviation, likely influenced by channel 4. Channel 6 remains unaffected.",OK
NA5_LAG10_027_subplot,NA5_LAG10,5.0,10.0,subplot,4,4,True,100.0,0.0,100.0,0.85,"Channel 4 shows a distinct amplitude anomaly starting from the beginning, which is not present in other channels initially. Channels 1, 2, and 5 show similar patterns, suggesting they are affected. Channels 3 and 6 maintain their normal sinusoidal patterns.",OK
NA5_LAG10_028_overlay,NA5_LAG10,5.0,10.0,overlay,1,2,False,100.0,100.0,0.0,0.95,"Channel 2 shows a significant deviation from the others starting at time step 100, indicating it as the root cause. Channels 5 and 6 also deviate, likely as a consequence. Channels 1, 3, and 4 remain stable.",OK
NA5_LAG10_028_subplot,NA5_LAG10,5.0,10.0,subplot,1,6,False,100.0,100.0,0.0,0.95,"Channel 6 shows a clear anomaly at time step 100 with a sudden drop. Channel 2 shows a deviation from its pattern shortly after, suggesting it is affected. Other channels remain stable.",OK
NA5_LAG10_029_overlay,NA5_LAG10,5.0,10.0,overlay,6,5,False,100.0,100.0,0.0,0.95,"Channel 5 deviates from the sinusoidal pattern around time step 100, maintaining a flat line. Other channels show altered patterns after this point, indicating they are affected.",OK
NA5_LAG10_029_subplot,NA5_LAG10,5.0,10.0,subplot,6,2,False,100.0,100.0,0.0,0.95,"Channel 2 shows a distinct anomaly at time step 100, with a sharp drop not seen in other channels. Other channels maintain their normal patterns, indicating they are unaffected.",OK
NA5_LAG50_000_overlay,NA5_LAG50,5.0,50.0,overlay,4,2,False,100.0,100.0,0.0,0.95,"Channel 2 deviates from the sinusoidal pattern around time step 100, becoming flat. Channels 1, 3, and 5 show changes in amplitude and phase, indicating they are affected. Channels 4 and 6 maintain their patterns.",OK
NA5_LAG50_000_subplot,NA5_LAG50,5.0,50.0,subplot,4,2,False,100.0,100.0,0.0,0.95,"Channel 2 shows a clear deviation from its sinusoidal pattern starting around time step 100, which appears to influence channels 1, 3, and 5. Channels 4 and 6 maintain their patterns.",OK
NA5_LAG50_001_overlay,NA5_LAG50,5.0,50.0,overlay,2,2,True,100.0,100.0,0.0,0.95,"Channel 2 deviates from the sinusoidal pattern around time step 100, becoming flat. Channels 1 and 4 show a delayed response, deviating from their patterns after channel 2's anomaly. Channels 3, 5, and 6 remain unaffected.",OK
NA5_LAG50_001_subplot,NA5_LAG50,5.0,50.0,subplot,2,2,True,100.0,100.0,0.0,0.95,"Channel 2 shows a deviation from its pattern starting around time step 100, which is followed by changes in channels 3 and 5. Channels 1, 4, and 6 maintain their patterns.",OK
NA5_LAG50_002_overlay,NA5_LAG50,5.0,50.0,overlay,4,1,False,100.0,150.0,50.0,0.95,"Channel 1 deviates from the others starting around time step 150, showing a distinct pattern. The other channels follow similar deviations, indicating they are affected by the anomaly in channel 1.",OK
NA5_LAG50_002_subplot,NA5_LAG50,5.0,50.0,subplot,4,3,False,100.0,0.0,100.0,0.95,"Channel 3 shows a deviation from a sinusoidal pattern starting at the beginning, affecting channels 4 and 5. Channels 1, 2, and 6 maintain their patterns.",OK
NA5_LAG50_003_overlay,NA5_LAG50,5.0,50.0,overlay,4,4,True,100.0,150.0,50.0,0.95,"Channel 4 deviates significantly from the others around time step 150, suggesting it as the root cause. Channels 5 and 6 show deviations following this point, indicating they are affected. Channels 1, 2, and 3 remain consistent with their previous patterns.",OK
NA5_LAG50_003_subplot,NA5_LAG50,5.0,50.0,subplot,4,none,False,100.0,,,0.95,All channels exhibit normal cyclical patterns without any clear anomalies or deviations from their expected behavior.,OK
NA5_LAG50_004_overlay,NA5_LAG50,5.0,50.0,overlay,5,6,False,100.0,250.0,150.0,0.95,"Channel 6 deviates significantly from the others starting around time step 250, indicating an anomaly. The other channels maintain their normal pattern.",OK
NA5_LAG50_004_subplot,NA5_LAG50,5.0,50.0,subplot,5,none,False,100.0,,,0.95,All channels exhibit similar sinusoidal patterns with no clear anomalies or deviations from their expected behavior.,OK
NA5_LAG50_005_overlay,NA5_LAG50,5.0,50.0,overlay,1,5,False,100.0,150.0,50.0,0.95,"Channel 5 deviates from the sinusoidal pattern around time step 150, becoming flat. Other channels show altered patterns after this point, indicating they are affected.",OK
NA5_LAG50_005_subplot,NA5_LAG50,5.0,50.0,subplot,1,6,False,100.0,150.0,50.0,0.95,"Channel 6 shows a clear deviation from its pattern starting at time step 150, which is not observed in other channels initially. Channel 2 shows a gradual change after this point, suggesting it is affected. Other channels maintain their patterns.",OK
NA5_LAG50_006_overlay,NA5_LAG50,5.0,50.0,overlay,5,5,True,100.0,100.0,0.0,0.95,"Channel 5 shows a distinct anomaly starting around time step 100, deviating significantly from the others. Channel 3 also shows a deviation but later, suggesting it is affected by channel 5. Channels 1, 2, 4, and 6 maintain their normal patterns.",OK
NA5_LAG50_006_subplot,NA5_LAG50,5.0,50.0,subplot,5,2,False,100.0,150.0,50.0,0.95,"Channel 2 shows a clear deviation from its sinusoidal pattern starting around time step 150, which appears to influence channels 1, 3, and 6. Channels 4 and 5 maintain their patterns, indicating they are unaffected.",OK
NA5_LAG50_007_overlay,NA5_LAG50,5.0,50.0,overlay,5,2,False,100.0,150.0,50.0,0.9,"Channel 2 shows a deviation from its pattern starting around time step 150, which is followed by changes in channels 3, 4, 5, and 6. Channel 1 remains unaffected, maintaining its pattern.",OK
NA5_LAG50_007_subplot,NA5_LAG50,5.0,50.0,subplot,5,4,False,100.0,150.0,50.0,0.9,"Channel 4 shows a significant deviation starting around time step 150, with a noticeable increase in amplitude. Channels 1, 2, 3, and 5 also show changes in their patterns, suggesting they are affected. Channel 6 remains consistent, indicating it is unaffected.",OK
NA5_LAG50_008_overlay,NA5_LAG50,5.0,50.0,overlay,5,4,False,100.0,150.0,50.0,0.95,"Channel 4 deviates from the sinusoidal pattern around time step 150, becoming erratic. Channels 2 and 3 also show deviations, likely influenced by channel 4. Channels 1, 5, and 6 maintain their sinusoidal patterns.",OK
NA5_LAG50_008_subplot,NA5_LAG50,5.0,50.0,subplot,5,4,False,100.0,150.0,50.0,0.95,"Channel 4 shows a clear deviation from its pattern starting around time step 150, which appears to influence Channel 6. Channels 1, 2, 3, and 5 maintain their normal patterns.",OK
NA5_LAG50_009_overlay,NA5_LAG50,5.0,50.0,overlay,5,5,True,100.0,150.0,50.0,0.95,"Channel 5 deviates from the normal pattern around time step 150, leading to changes in channels 1, 2, and 6. Channels 3 and 4 remain stable and unaffected.",OK
NA5_LAG50_009_subplot,NA5_LAG50,5.0,50.0,subplot,5,3,False,100.0,150.0,50.0,0.95,"Channel 3 shows a clear deviation from its pattern starting around time step 150, which seems to influence Channel 4. Channels 1, 2, 5, and 6 maintain their patterns.",OK
NA5_LAG50_010_overlay,NA5_LAG50,5.0,50.0,overlay,1,5,False,100.0,150.0,50.0,0.95,"Channel 5 shows a significant deviation from the others starting around time step 150, suggesting it as the root cause. Channels 1, 3, 4, and 6 also show deviations, indicating they are affected. Channel 2 remains stable throughout.",OK
NA5_LAG50_010_subplot,NA5_LAG50,5.0,50.0,subplot,1,2,False,100.0,0.0,100.0,0.85,"Channel 2 shows a flat pattern from the start, deviating from the sinusoidal pattern seen in other channels. Channels 1, 4, and 5 show increased noise, possibly reacting to Channel 2's anomaly. Channels 3 and 6 maintain their normal patterns.",OK
NA5_LAG50_011_overlay,NA5_LAG50,5.0,50.0,overlay,4,4,True,100.0,150.0,50.0,0.95,"Channel 4 deviates from its pattern at time step 150, becoming flat. Channels 1, 2, 3, and 6 show changes in their patterns after this point, indicating they are affected. Channel 5 remains consistent throughout.",OK
NA5_LAG50_011_subplot,NA5_LAG50,5.0,50.0,subplot,4,4,True,100.0,0.0,100.0,0.95,"Channel 4 shows a deviation from a sinusoidal pattern to a more erratic behavior starting from the beginning. Channels 1, 2, 3, and 5 show similar deviations, suggesting they are affected. Channel 6 maintains a consistent pattern.",OK
NA5_LAG50_012_overlay,NA5_LAG50,5.0,50.0,overlay,1,5,False,100.0,150.0,50.0,0.95,"Channel 5 deviates significantly from the sinusoidal pattern around time step 150, suggesting it as the root cause. Channels 2 and 3 show deviations following this point, indicating they are affected. Channels 1, 4, and 6 maintain their patterns.",OK
NA5_LAG50_012_subplot,NA5_LAG50,5.0,50.0,subplot,1,3,False,100.0,200.0,100.0,0.85,"Channel 3 shows a deviation from its sinusoidal pattern starting around time step 200, which is followed by similar deviations in channels 2 and 6. Channels 1, 4, and 5 maintain their patterns throughout.",OK
NA5_LAG50_013_overlay,NA5_LAG50,5.0,50.0,overlay,2,1,False,100.0,200.0,100.0,0.95,"Channel 1 deviates significantly from the others starting around time step 200, suggesting it is the root cause. Channels 2, 4, 5, and 6 show subsequent deviations, while channel 3 remains consistent.",OK
NA5_LAG50_013_subplot,NA5_LAG50,5.0,50.0,subplot,2,1,False,100.0,0.0,100.0,0.85,"Channel 1 shows increased noise and deviation from its pattern starting at the beginning, influencing other channels. Channel 5 remains unaffected, maintaining its pattern.",OK
NA5_LAG50_014_overlay,NA5_LAG50,5.0,50.0,overlay,2,3,False,100.0,150.0,50.0,0.95,"Channel 3 deviates significantly from the others starting around time step 150, with channel 4 following a similar pattern shortly after. Channels 1, 2, 5, and 6 maintain their original patterns.",OK
NA5_LAG50_014_subplot,NA5_LAG50,5.0,50.0,subplot,2,4,False,100.0,100.0,0.0,0.85,"Channel 4 shows a deviation from its pattern starting around time step 100, which is followed by changes in channels 1, 2, and 5. Channels 3 and 6 maintain their patterns.",OK
NA5_LAG50_015_overlay,NA5_LAG50,5.0,50.0,overlay,3,4,False,100.0,200.0,100.0,0.95,"Channel 4 shows a significant deviation starting around time step 200, which is followed by changes in channels 1, 3, 5, and 6. Channel 2 remains unaffected, maintaining its pattern.",OK
NA5_LAG50_015_subplot,NA5_LAG50,5.0,50.0,subplot,3,4,False,100.0,150.0,50.0,0.85,"Channel 4 shows a significant deviation starting around time step 150, which is followed by changes in channels 1, 2, and 5. Channels 3 and 6 maintain their patterns, indicating they are unaffected.",OK
NA5_LAG50_016_overlay,NA5_LAG50,5.0,50.0,overlay,2,5,False,100.0,150.0,50.0,0.95,"Channel 5 deviates from the sinusoidal pattern around time step 150, becoming flat. Other channels show altered patterns after this point, indicating they are affected.",OK
NA5_LAG50_016_subplot,NA5_LAG50,5.0,50.0,subplot,2,5,False,100.0,0.0,100.0,0.9,"Channel 5 shows a flat pattern throughout, differing from the sinusoidal patterns of other channels. Channels 1, 2, 3, and 4 show increased noise, suggesting they are affected. Channel 6 maintains a consistent pattern, indicating it is unaffected.",OK
